metric,band,roi_a,roi_b,delta
aec,beta,temporal,frontal,0.018392790108919144
aec,beta,temporal,frontal_central,0.010025307536125183
aec,beta,temporal,central,-0.0049208104610443115
aec,beta,temporal,parietal,-0.015507210046052933
aec,beta,temporal,occipital,0.0058290958404541016
aec,beta,temporal,temporal,-0.12492404133081436
aec,gamma,frontal,frontal,0.03460864722728729
aec,gamma,frontal,frontal_central,0.05004504323005676
aec,gamma,frontal,central,0.006682652980089188
aec,gamma,frontal,parietal,0.008008366450667381
aec,gamma,frontal,occipital,0.0069138407707214355
aec,gamma,frontal,temporal,0.0024061501026153564
aec,gamma,frontal_central,frontal,0.05004504323005676
aec,gamma,frontal_central,frontal_central,0.08817601203918457
aec,gamma,frontal_central,central,0.07482936978340149
aec,gamma,frontal_central,parietal,-0.010539913550019264
aec,gamma,frontal_central,occipital,0.11026334762573242
aec,gamma,frontal_central,temporal,-0.02011939510703087
aec,gamma,central,frontal,0.006682652980089188
aec,gamma,central,frontal_central,0.07482936978340149
aec,gamma,central,central,-0.04287468641996384
aec,gamma,central,parietal,-0.05183068662881851
aec,gamma,central,occipital,0.053137946873903275
aec,gamma,central,temporal,0.014279386028647423
aec,gamma,parietal,frontal,0.008008366450667381
aec,gamma,parietal,frontal_central,-0.010539913550019264
aec,gamma,parietal,central,-0.05183068662881851
aec,gamma,parietal,parietal,-0.012765064835548401
aec,gamma,parietal,occipital,-0.012454386800527573
aec,gamma,parietal,temporal,0.026617469266057014
aec,gamma,occipital,frontal,0.0069138407707214355
aec,gamma,occipital,frontal_central,0.11026334762573242
aec,gamma,occipital,central,0.053137946873903275
aec,gamma,occipital,parietal,-0.012454386800527573
aec,gamma,occipital,occipital,-0.03719913586974144
aec,gamma,occipital,temporal,-0.03196334093809128
aec,gamma,temporal,frontal,0.0024061501026153564
aec,gamma,temporal,frontal_central,-0.02011939510703087
aec,gamma,temporal,central,0.014279386028647423
aec,gamma,temporal,parietal,0.026617469266057014
aec,gamma,temporal,occipital,-0.03196334093809128
aec,gamma,temporal,temporal,0.013209577649831772
