scenario,n_epochs,feature,n_subjects_paired,ctrl_mean,scen_mean,pct_change,cohens_d,p_wilcoxon,p_fdr,significant
coupon_min_spend,13,central_gamma,9,0.5837782091564603,1.033472307647268,77.03166911001506,0.2958184606125527,0.5703125,0.6019965277777778,False
coupon_min_spend,13,parietal_theta,9,0.6132030967209074,0.5162429014841715,-15.812085056226355,-0.04389166655951679,0.5703125,0.6019965277777778,False
coupon_min_spend,13,parietal_alpha,9,0.5113841394583384,0.3582582341300117,-29.943420900885837,-0.10247854633685394,0.91015625,1.0,False
coupon_min_spend,13,parietal_beta,9,0.44872217377026874,0.7348074780570136,63.75555320104501,0.2253153283096007,0.65234375,0.7973214285714286,False
coupon_min_spend,13,parietal_gamma,9,0.6185507620167401,1.3962121672100491,125.72313427148276,0.5505112377963801,0.12890625,0.2661637931034483,False
coupon_min_spend,13,occipital_theta,9,0.7269894373085763,-0.09712325202094184,-113.35965103800503,-0.24363826424935192,0.49609375,0.6019965277777778,False
coupon_min_spend,13,occipital_alpha,9,0.6072154885364903,0.11057381331920624,-81.79002092527298,-0.16126412123155365,0.5703125,0.6019965277777778,False
coupon_min_spend,13,occipital_beta,9,0.5984315946698189,0.9015452671382163,50.65134847784687,0.19696876620448617,0.49609375,0.6019965277777778,False
coupon_min_spend,13,occipital_gamma,9,0.677420073085361,0.8628795345624288,27.377320043824703,0.14353808586024927,0.734375,0.7973214285714286,False
coupon_min_spend,13,temporal_theta,9,0.6985058271222644,-0.7072052872843213,-201.24543842342044,-0.43725064415164655,0.8203125,1.0,False
coupon_min_spend,13,temporal_alpha,9,0.3371438996659385,0.20441357460286882,-39.36904246383145,-0.06289933848312969,0.91015625,1.0,False
coupon_min_spend,13,temporal_beta,9,0.39999263485272724,0.20347107450167337,-49.13129472353399,-0.19417911815178107,0.65234375,0.7973214285714286,False
coupon_min_spend,13,temporal_gamma,9,0.3410853126810657,-0.07179686830689509,-121.04953380182036,-0.31984628972728174,0.5703125,0.6019965277777778,False
coupon_min_spend,13,faa_dynamic,9,0.20569097664621142,0.07219765800982714,-64.89993909703337,-0.7287151514012014,0.0546875,0.13854166666666667,False
coupon_min_spend,13,eye_0,9,0.4827802644835578,0.6394806901613871,32.457918679214806,1.0517313278501166,0.02734375,0.1298828125,False
coupon_min_spend,13,eye_1,9,0.339007169008255,0.2697347522609764,-20.43390909091893,-0.705617188604546,0.12890625,0.244921875,False
coupon_min_spend,13,eye_2,9,0.024318421673443582,0.03771043796506193,55.06943014798279,0.25190807572362434,0.8203125,1.0,False
coupon_min_spend,13,eye_3,9,0.08250860714664061,0.14861688312763968,80.12288437178863,0.3915737115521108,0.91015625,1.0,False
coupon_min_spend,13,eye_4,9,0.08373554019878308,0.14990750912369954,79.02495008547538,0.38848376261531625,0.91015625,1.0,False
coupon_min_spend,13,eye_5,9,55.15470843844943,62.229176415337456,12.82658938315309,0.33323946370966173,1.0,1.0,False
coupon_min_spend,13,mouse_0,9,0.4740286072095235,0.5129812823401557,8.21736800901502,0.27580349726810505,0.25,0.3392857142857143,False
coupon_min_spend,13,mouse_1,9,0.35095622804429794,0.2512122285034921,-28.420638114390556,-1.0067026794165312,0.02734375,0.049479166666666664,True
coupon_min_spend,13,mouse_2,9,409.39633009168836,265.62958357069226,-35.11676484465872,-0.9784681671671424,0.02734375,0.03463541666666667,True
coupon_min_spend,13,mouse_3,9,-119.79638671875,174.33324273427328,245.52462516529468,0.47353365282026816,0.203125,0.2661637931034483,False
coupon_min_spend,13,mouse_4,9,0.3692035675048828,0.5630511393149694,52.50425207633419,1.1702785174913557,0.02734375,0.03463541666666667,True
coupon_min_spend,13,mouse_5,9,0.00960993223513166,0.0,-99.99999895940995,-3.0266072455360464,0.00390625,0.010602678571428572,True
coupon_min_spend,13,mouse_6,9,0.003825607793664353,0.0,-99.99999738603634,-1.0358682400890986,0.015625,0.019153225806451613,True
facet_reset_once,10,frontal_theta,7,0.5264313284839902,-0.911729267665318,-273.19054130340476,-0.3868106840294955,0.375,0.375,False
facet_reset_once,10,frontal_alpha,7,0.21746656158939004,0.581711219889777,167.49455892011653,0.22855427863655317,0.46875,0.4814189189189189,False
