metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
aec,price_change,gamma,frontal,frontal,-0.004953897092491388,-0.056263607207603025,0.9059529132862735,0.9339816841094772,1.0,1.0,0.9353233830845771,decrease,False,5
aec,price_change,gamma,frontal,frontal_central,-0.019762685522437096,-0.3923137740846421,0.4298853767125445,0.9339816841094772,0.4375,1.0,0.472636815920398,decrease,False,5
aec,price_change,gamma,frontal,central,0.006000387016683817,0.17144229972076103,0.7209587121842516,0.9339816841094772,0.8125,1.0,0.6318407960199005,increase,False,5
aec,price_change,gamma,frontal,parietal,0.008175747469067574,0.22262631689100026,0.6447439524323606,0.9339816841094772,1.0,1.0,0.8855721393034826,increase,False,5
aec,price_change,gamma,frontal,occipital,-0.005195101257413626,-0.12593391832382564,0.7922203084958253,0.9339816841094772,0.625,1.0,0.7164179104477612,decrease,False,5
aec,price_change,gamma,frontal,temporal,-0.011900356970727444,-0.30321221395097864,0.5349640647880737,0.9339816841094772,0.625,1.0,0.572139303482587,decrease,False,5
aec,price_change,gamma,frontal_central,frontal_central,0.012313324958086014,0.3648454919834856,0.46039639870136057,0.9339816841094772,0.8125,1.0,0.6567164179104478,increase,False,5
aec,price_change,gamma,frontal_central,central,-0.031705163419246674,-1.0330863205345084,0.08202767292103091,0.8811698554342857,0.125,1.0,0.11940298507462686,decrease,False,5
aec,price_change,gamma,frontal_central,parietal,0.044777460396289825,1.0112593850896348,0.08656123166321682,0.8811698554342857,0.125,1.0,0.1890547263681592,increase,False,5
aec,price_change,gamma,frontal_central,occipital,-0.010069482028484344,-0.1274261270275603,0.7898390054548636,0.9339816841094772,1.0,1.0,0.8706467661691543,decrease,False,5
aec,price_change,gamma,frontal_central,temporal,0.00179070676676929,0.039429443086784054,0.9339816841094772,0.9339816841094772,1.0,1.0,1.0,increase,False,5
aec,price_change,gamma,central,central,0.023224815726280212,0.2789568857011396,0.5665891273621454,0.9339816841094772,0.625,1.0,0.5223880597014925,increase,False,5
aec,price_change,gamma,central,parietal,0.02652793563902378,0.6884577185965488,0.19853396512720367,0.9339816841094772,0.3125,1.0,0.1691542288557214,increase,False,5
aec,price_change,gamma,central,occipital,0.012366886250674725,0.22218287087580207,0.6453840545434888,0.9339816841094772,1.0,1.0,0.8557213930348259,increase,False,5
aec,price_change,gamma,central,temporal,-0.014308566227555275,-0.2604039007112178,0.5916198893914131,0.9339816841094772,0.625,1.0,0.6019900497512438,decrease,False,5
aec,price_change,gamma,parietal,parietal,0.01985878497362137,0.3267897333510478,0.5054462002852594,0.9339816841094772,0.625,1.0,0.5323383084577115,increase,False,5
aec,price_change,gamma,parietal,occipital,-0.005014500115066767,-0.0854050857307919,0.8578492367092292,0.9339816841094772,1.0,1.0,0.8756218905472637,decrease,False,5
aec,price_change,gamma,parietal,temporal,-0.0026792846620082855,-0.0628127923777399,0.8950904247334461,0.9339816841094772,1.0,1.0,0.8756218905472637,decrease,False,5
aec,price_change,gamma,occipital,occipital,-0.016031133010983467,-0.19313173573895712,0.6881059552753308,0.9339816841094772,0.625,1.0,0.5870646766169154,decrease,False,5
aec,price_change,gamma,occipital,temporal,-0.01971011981368065,-0.2275259953874858,0.637696252305985,0.9339816841094772,0.8125,1.0,0.6766169154228856,decrease,False,5
aec,price_change,gamma,temporal,temporal,-0.02664852701127529,-0.8629182060241941,0.12588140791918367,0.8811698554342857,0.1875,1.0,0.14427860696517414,decrease,False,5
aec,search_irrelevant,theta,frontal,frontal,0.18599790334701538,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal,frontal_central,0.11282530426979065,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal,central,0.203880175948143,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal,parietal,0.04895472526550293,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal,occipital,0.14974907040596008,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal,temporal,0.37375548481941223,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal_central,frontal_central,0.06884084641933441,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal_central,central,0.1015738993883133,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal_central,parietal,0.11366182565689087,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal_central,occipital,0.13082897663116455,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,frontal_central,temporal,0.24948295950889587,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,central,central,0.11574548482894897,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,central,parietal,0.05309700965881348,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,central,occipital,0.2003786861896515,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,central,temporal,0.28178656101226807,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,parietal,parietal,-0.005599811673164368,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,theta,parietal,occipital,0.12751829624176025,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,parietal,temporal,0.13493220508098602,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,occipital,occipital,0.15069574117660522,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,occipital,temporal,0.39296287298202515,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,theta,temporal,temporal,0.46910130977630615,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,frontal,frontal,-0.059396594762802124,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal,frontal_central,-0.06632004678249359,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal,central,-0.018722251057624817,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal,parietal,-0.09352755546569824,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal,occipital,-0.12956511974334717,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal,temporal,-0.05027758330106735,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal_central,frontal_central,0.011385008692741394,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,frontal_central,central,0.0376279354095459,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,frontal_central,parietal,-0.013635709881782532,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal_central,occipital,-0.10263819247484207,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,frontal_central,temporal,0.13808393478393555,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,central,central,-0.07984410971403122,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,central,parietal,-0.07172714173793793,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,central,occipital,-0.008982673287391663,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,central,temporal,0.12476935982704163,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,parietal,parietal,-0.08678120374679565,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,parietal,occipital,-0.14219532907009125,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,parietal,temporal,0.013684220612049103,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,occipital,occipital,-0.12596362829208374,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,alpha,occipital,temporal,0.009297333657741547,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,alpha,temporal,temporal,0.11735431104898453,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal,frontal,0.007593400776386261,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal,frontal_central,0.03646652400493622,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal,central,0.01144387573003769,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal,parietal,-0.05334923043847084,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,frontal,occipital,-0.025457989424467087,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,frontal,temporal,0.012068837881088257,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal_central,frontal_central,0.05175351724028587,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal_central,central,-0.05201530456542969,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,frontal_central,parietal,-0.008315019309520721,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,frontal_central,occipital,0.009567387402057648,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,frontal_central,temporal,0.03381811082363129,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,central,central,-0.0829668864607811,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,central,parietal,-0.021254029124975204,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,central,occipital,0.0427175834774971,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,central,temporal,-0.028134800493717194,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,parietal,parietal,-0.05429908260703087,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,parietal,occipital,-0.018536172807216644,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,beta,parietal,temporal,0.006013553589582443,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,occipital,occipital,0.3174460530281067,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,occipital,temporal,0.04122129827737808,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,beta,temporal,temporal,0.0867602601647377,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal,frontal,-0.061208173632621765,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,frontal,frontal_central,0.010953299701213837,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal,central,0.00613589771091938,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal,parietal,-0.0023199301213026047,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,frontal,occipital,0.005455508828163147,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal,temporal,-0.028218090534210205,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,frontal_central,frontal_central,0.03302023559808731,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal_central,central,0.02193690463900566,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,frontal_central,parietal,-0.013383211567997932,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,frontal_central,occipital,-0.012874193489551544,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,frontal_central,temporal,-0.011705148965120316,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,central,central,-0.007290861569344997,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,central,parietal,0.01809718832373619,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,central,occipital,-0.007468848489224911,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,central,temporal,-0.03177730739116669,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,parietal,parietal,-0.07667769491672516,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,parietal,occipital,-0.009879431687295437,0.0,1.0,1.0,1.0,1.0,,decrease,False,1
aec,search_irrelevant,gamma,parietal,temporal,0.03501252830028534,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,occipital,occipital,0.13050973415374756,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,occipital,temporal,0.03710850700736046,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,search_irrelevant,gamma,temporal,temporal,0.0578484982252121,0.0,1.0,1.0,1.0,1.0,,increase,False,1
aec,skeleton_prolong,theta,frontal,frontal,-0.002778929192572832,-0.0326423473717132,0.9243993704804366,0.9859035576683879,1.0,1.0,0.9402985074626866,decrease,False,9
aec,skeleton_prolong,theta,frontal,frontal_central,-0.03099716641008854,-0.32586116239315616,0.3569123594713923,0.5952819628902956,0.49609375,0.6945312499999999,0.4079601990049751,decrease,False,9
aec,skeleton_prolong,theta,frontal,central,-0.010427204892039299,-0.21090004674544,0.5445854288175414,0.7147683753230231,0.91015625,1.0,0.6417910447761194,decrease,False,9
aec,skeleton_prolong,theta,frontal,parietal,-0.06205223128199577,-0.752486535695264,0.0539357693332396,0.2662258734485205,0.1640625,0.4921875,0.04975124378109453,decrease,False,9
aec,skeleton_prolong,theta,frontal,occipital,-0.040391337126493454,-0.3176562268137692,0.3685078817892306,0.5952819628902956,0.42578125,0.6878004807692307,0.3880597014925373,decrease,False,9
aec,skeleton_prolong,theta,frontal,temporal,0.021481649950146675,0.2861645601578932,0.4155994019944178,0.6233991029916267,0.42578125,0.6878004807692307,0.39800995024875624,increase,False,9
aec,skeleton_prolong,theta,frontal_central,frontal_central,-0.041936084628105164,-0.6788939802266702,0.07606453527100586,0.2662258734485205,0.07421875,0.31171875000000004,0.06965174129353234,decrease,False,9
aec,skeleton_prolong,theta,frontal_central,central,-0.037923090159893036,-0.7095160148559166,0.06594188761099275,0.2662258734485205,0.0390625,0.287109375,0.08955223880597014,decrease,False,9
aec,skeleton_prolong,theta,frontal_central,parietal,-0.04980376735329628,-1.0075349163818044,0.016493960423158417,0.2662258734485205,0.01171875,0.24609375,0.024875621890547265,decrease,False,9
aec,skeleton_prolong,theta,frontal_central,occipital,-0.04128143936395645,-0.333305807319114,0.34663109716814583,0.5952819628902956,0.49609375,0.6945312499999999,0.3880597014925373,decrease,False,9
aec,skeleton_prolong,theta,frontal_central,temporal,0.008732238784432411,0.09319543048369854,0.7868873882376664,0.9720373619406466,0.734375,0.9638671875,0.736318407960199,increase,False,9
aec,skeleton_prolong,theta,central,central,-0.0006145023507997394,-0.006075927059726002,0.9859035576683879,0.9859035576683879,1.0,1.0,0.9800995024875622,decrease,False,9
aec,skeleton_prolong,theta,central,parietal,0.005045093130320311,0.22843693660980938,0.5125123435078327,0.7147683753230231,0.42578125,0.6878004807692307,0.4577114427860697,increase,False,9
aec,skeleton_prolong,theta,central,occipital,-0.03042038343846798,-0.3559147757043714,0.3167937339285429,0.5952819628902956,0.30078125,0.6878004807692307,0.2885572139303483,decrease,False,9
aec,skeleton_prolong,theta,central,temporal,0.06238029524683952,0.5367315419321828,0.14602130589048898,0.3833059279625336,0.203125,0.533203125,0.1890547263681592,increase,False,9
aec,skeleton_prolong,theta,parietal,parietal,-0.03706826642155647,-0.8400199226709489,0.035805444762698375,0.2662258734485205,0.0546875,0.287109375,0.04477611940298507,decrease,False,9
aec,skeleton_prolong,theta,parietal,occipital,-0.03377210348844528,-0.34114413160677337,0.3360514934448602,0.5952819628902956,0.42578125,0.6878004807692307,0.3781094527363184,decrease,False,9
aec,skeleton_prolong,theta,parietal,temporal,0.030685238540172577,0.824226845290989,0.038549016612254794,0.2662258734485205,0.0546875,0.287109375,0.014925373134328358,increase,False,9
aec,skeleton_prolong,theta,occipital,occipital,0.0024247898254543543,0.016807056222054098,0.9610229466442239,0.9859035576683879,0.91015625,1.0,0.9552238805970149,increase,False,9
aec,skeleton_prolong,theta,occipital,temporal,0.003314219880849123,0.048259912515807094,0.8884658307369183,0.9859035576683879,1.0,1.0,0.8706467661691543,increase,False,9
aec,skeleton_prolong,theta,temporal,temporal,0.08516573160886765,0.6196854967037928,0.10007556525643979,0.3002266957693194,0.09765625,0.341796875,0.0845771144278607,increase,False,9
aec,skeleton_prolong,alpha,frontal,frontal,0.013832956552505493,0.14144594863435814,0.6825003365861564,0.9069690729190752,1.0,1.0,0.6666666666666666,increase,False,9
aec,skeleton_prolong,alpha,frontal,frontal_central,-0.016441911458969116,-0.17227953075232513,0.619249638399133,0.9069690729190752,0.25,1.0,0.6417910447761194,decrease,False,9
aec,skeleton_prolong,alpha,frontal,central,-0.0018716090125963092,-0.013106904670185047,0.9695982363909168,0.9695982363909168,0.91015625,1.0,0.9751243781094527,decrease,False,9
aec,skeleton_prolong,alpha,frontal,parietal,0.009481873363256454,0.11906405264794236,0.7301871762456476,0.9069690729190752,0.91015625,1.0,0.7810945273631841,increase,False,9
aec,skeleton_prolong,alpha,frontal,occipital,0.025727754458785057,0.23356036418441944,0.503368014364542,0.9069690729190752,0.49609375,1.0,0.5323383084577115,increase,False,9
aec,skeleton_prolong,alpha,frontal,temporal,-0.0010954862227663398,-0.014912598200536456,0.9654128573832852,0.9695982363909168,0.5703125,1.0,0.9651741293532339,decrease,False,9
aec,skeleton_prolong,alpha,frontal_central,frontal_central,-0.009314628317952156,-0.10193658483479245,0.7675560224712221,0.9069690729190752,0.65234375,1.0,0.8059701492537313,decrease,False,9
aec,skeleton_prolong,alpha,frontal_central,central,0.020874887704849243,0.1982513672242493,0.5684438048234353,0.9069690729190752,0.91015625,1.0,0.5621890547263682,increase,False,9
aec,skeleton_prolong,alpha,frontal_central,parietal,0.016162170097231865,0.2664034799124807,0.4472454176653421,0.9069690729190752,0.734375,1.0,0.5771144278606966,increase,False,9
aec,skeleton_prolong,alpha,frontal_central,occipital,-0.013358410447835922,-0.09747510899779545,0.7774020625020645,0.9069690729190752,0.91015625,1.0,0.7910447761194029,decrease,False,9
aec,skeleton_prolong,alpha,frontal_central,temporal,-0.006029528100043535,-0.11193233407186828,0.745661072986745,0.9069690729190752,0.8203125,1.0,0.736318407960199,decrease,False,9
aec,skeleton_prolong,alpha,central,central,0.02887406200170517,0.2523468120534973,0.47073179891838135,0.9069690729190752,0.49609375,1.0,0.4577114427860697,increase,False,9
aec,skeleton_prolong,alpha,central,parietal,-0.015915103256702423,-0.17958820613912602,0.6047130319935461,0.9069690729190752,0.42578125,1.0,0.5870646766169154,decrease,False,9
aec,skeleton_prolong,alpha,central,occipital,-0.029680617153644562,-0.25438160170225477,0.4672821836034844,0.9069690729190752,0.49609375,1.0,0.47761194029850745,decrease,False,9
aec,skeleton_prolong,alpha,central,temporal,-0.03676917776465416,-0.67027828044271,0.07917565940478302,0.8313444237502218,0.09765625,1.0,0.09950248756218906,decrease,False,9
aec,skeleton_prolong,alpha,parietal,parietal,-0.028221283107995987,-0.34691957212651237,0.32841636523566337,0.9069690729190752,0.359375,1.0,0.2935323383084577,decrease,False,9
aec,skeleton_prolong,alpha,parietal,occipital,-0.007820815779268742,-0.12955326183738966,0.707667164327983,0.9069690729190752,0.65234375,1.0,0.7014925373134329,decrease,False,9
aec,skeleton_prolong,alpha,parietal,temporal,-0.005089243873953819,-0.11090524701815475,0.7478999404486566,0.9069690729190752,0.91015625,1.0,0.736318407960199,decrease,False,9
aec,skeleton_prolong,alpha,occipital,occipital,-0.007612918969243765,-0.057282205674667026,0.8678256169785279,0.9591756819236361,1.0,1.0,0.9104477611940298,decrease,False,9
aec,skeleton_prolong,alpha,occipital,temporal,0.03205162659287453,0.7883100660501895,0.04560591157163107,0.8313444237502218,0.07421875,1.0,0.07462686567164178,increase,False,9
aec,skeleton_prolong,alpha,temporal,temporal,-0.04045255854725838,-0.44464686298893463,0.21894803231442295,0.9069690729190752,0.25,1.0,0.24378109452736318,decrease,False,9
aec,skeleton_prolong,beta,frontal,frontal,-0.01114952564239502,-0.1653661272844612,0.6331661728986044,0.7386938683817053,0.203125,0.7451171875,0.6766169154228856,decrease,False,9
aec,skeleton_prolong,beta,frontal,frontal_central,-0.011040307581424713,-0.2287281630735245,0.5119897838039806,0.7386938683817053,0.42578125,0.7451171875,0.4626865671641791,decrease,False,9
aec,skeleton_prolong,beta,frontal,central,-0.010878562927246094,-0.22036928678916065,0.5271197652759491,0.7386938683817053,0.91015625,1.0,0.7313432835820896,decrease,False,9
aec,skeleton_prolong,beta,frontal,parietal,-0.010310709476470947,-0.32202723351296164,0.362296064418523,0.7386938683817053,0.359375,0.7451171875,0.36318407960199006,decrease,False,9
aec,skeleton_prolong,beta,frontal,occipital,0.0030073043890297413,0.04472919395585475,0.8965686807326115,0.9255022260982786,0.734375,0.8567708333333334,0.9402985074626866,increase,False,9
aec,skeleton_prolong,beta,frontal,temporal,0.01725616306066513,0.4252164853461216,0.23787100181857115,0.7386938683817053,0.203125,0.7451171875,0.24378109452736318,increase,False,9
aec,skeleton_prolong,beta,frontal_central,frontal_central,-0.03170149028301239,-0.4511272575546069,0.2129302655021916,0.7386938683817053,0.203125,0.7451171875,0.22885572139303484,decrease,False,9
aec,skeleton_prolong,beta,frontal_central,central,-0.01351602841168642,-0.32309539487293826,0.36079005774843653,0.7386938683817053,0.359375,0.7451171875,0.36318407960199006,decrease,False,9
aec,skeleton_prolong,beta,frontal_central,parietal,-0.007084670942276716,-0.2841959803874915,0.41867964388735635,0.7386938683817053,0.65234375,0.856201171875,0.4079601990049751,decrease,False,9
aec,skeleton_prolong,beta,frontal_central,occipital,0.014582519419491291,0.25273705397843743,0.4700689075248007,0.7386938683817053,0.65234375,0.856201171875,0.47761194029850745,increase,False,9
aec,skeleton_prolong,beta,frontal_central,temporal,0.005919986870139837,0.2532644928785739,0.46917389338954485,0.7386938683817053,0.42578125,0.7451171875,0.4427860696517413,increase,False,9
aec,skeleton_prolong,beta,central,central,0.01572783663868904,0.17617880815494633,0.6114714315101015,0.7386938683817053,0.734375,0.8567708333333334,0.5572139303482587,increase,False,9
aec,skeleton_prolong,beta,central,parietal,-0.03384017571806908,-0.9318353337938841,0.02335912754377363,0.4905416784192463,0.01953125,0.41015625,0.024875621890547265,decrease,False,9
aec,skeleton_prolong,beta,central,occipital,-0.02028709463775158,-0.33002267504211075,0.3511372010196626,0.7386938683817053,0.42578125,0.7451171875,0.3482587064676617,decrease,False,9
aec,skeleton_prolong,beta,central,temporal,0.001440466265194118,0.03216446921235246,0.9255022260982786,0.9255022260982786,1.0,1.0,0.9353233830845771,increase,False,9
aec,skeleton_prolong,beta,parietal,parietal,-0.01582990027964115,-0.5163814073087932,0.15994021088927743,0.7386938683817053,0.359375,0.7451171875,0.21890547263681592,decrease,False,9
aec,skeleton_prolong,beta,parietal,occipital,-0.006610052660107613,-0.09740520348202907,0.7775567132219485,0.8594047882979431,0.65234375,0.856201171875,0.7512437810945274,decrease,False,9
aec,skeleton_prolong,beta,parietal,temporal,-0.005408546421676874,-0.18363325991241186,0.5967470044838823,0.7386938683817053,0.65234375,0.856201171875,0.5472636815920398,decrease,False,9
aec,skeleton_prolong,beta,occipital,occipital,0.036473244428634644,0.16988346890317793,0.6240547795351883,0.7386938683817053,1.0,1.0,0.6218905472636815,increase,False,9
aec,skeleton_prolong,beta,occipital,temporal,0.022216664627194405,0.3306223769576474,0.350310808940874,0.7386938683817053,0.42578125,0.7451171875,0.4577114427860697,increase,False,9
aec,skeleton_prolong,beta,temporal,temporal,0.026757825165987015,0.4498926056024131,0.21406563110591742,0.7386938683817053,0.42578125,0.7451171875,0.21393034825870647,increase,False,9
aec,skeleton_prolong,gamma,frontal,frontal,-0.014582395553588867,-0.39219920463798913,0.2731766421143371,0.673687242506802,0.30078125,0.78955078125,0.2835820895522388,decrease,False,9
aec,skeleton_prolong,gamma,frontal,frontal_central,-0.02270509861409664,-0.3351760755870358,0.3440838873017523,0.7225761633336799,0.42578125,0.894140625,0.373134328358209,decrease,False,9
aec,skeleton_prolong,gamma,frontal,central,-0.004651874303817749,-0.12629772078506957,0.7146253125581926,0.8827724449248262,0.734375,0.9556640625,0.7661691542288557,decrease,False,9
aec,skeleton_prolong,gamma,frontal,parietal,0.002539145527407527,0.07177898592038347,0.834893063536017,0.9120763548553626,0.734375,0.9556640625,0.8507462686567164,increase,False,9
aec,skeleton_prolong,gamma,frontal,occipital,0.004271349869668484,0.0509471072507204,0.8823080761963957,0.9120763548553626,0.91015625,0.9556640625,0.9253731343283582,increase,False,9
aec,skeleton_prolong,gamma,frontal,temporal,-0.017274150624871254,-0.5069274821943898,0.16680573553813305,0.5838200743834657,0.1640625,0.6890625,0.11940298507462686,decrease,False,9
aec,skeleton_prolong,gamma,frontal_central,frontal_central,-0.028046496212482452,-0.6739129245143809,0.07784841773109878,0.5449389241176915,0.09765625,0.6767578125,0.08955223880597014,decrease,False,9
aec,skeleton_prolong,gamma,frontal_central,central,-0.028821932151913643,-0.804843582093232,0.0422087352644088,0.5449389241176915,0.0546875,0.6767578125,0.05970149253731343,decrease,False,9
aec,skeleton_prolong,gamma,frontal_central,parietal,-0.018818572163581848,-0.5312302269830512,0.1496711215208359,0.5838200743834657,0.25,0.78955078125,0.15920398009950248,decrease,False,9
aec,skeleton_prolong,gamma,frontal_central,occipital,0.00908658467233181,0.16123115168612617,0.6415651980608448,0.8420543224548588,0.8203125,0.9556640625,0.5970149253731343,increase,False,9
aec,skeleton_prolong,gamma,frontal_central,temporal,-0.01748567633330822,-0.38326108685108295,0.2834426479600514,0.673687242506802,0.30078125,0.78955078125,0.2835820895522388,decrease,False,9
aec,skeleton_prolong,gamma,central,central,-0.027920696884393692,-0.378765471115771,0.28872310393148654,0.673687242506802,0.5703125,0.9556640625,0.39303482587064675,decrease,False,9
aec,skeleton_prolong,gamma,central,parietal,0.007178514264523983,0.2822585784933712,0.42172673323938226,0.7988994826173039,0.49609375,0.9470880681818181,0.4975124378109453,increase,False,9
aec,skeleton_prolong,gamma,central,occipital,-0.014272196218371391,-0.19710132705841688,0.5706424875837885,0.7988994826173039,0.65234375,0.9556640625,0.5024875621890548,decrease,False,9
aec,skeleton_prolong,gamma,central,temporal,-0.008525911718606949,-0.207729062589361,0.5505104079148095,0.7988994826173039,0.42578125,0.894140625,0.572139303482587,decrease,False,9
aec,skeleton_prolong,gamma,parietal,parietal,-0.007467005867511034,-0.2001147845188153,0.5648916091456064,0.7988994826173039,0.65234375,0.9556640625,0.582089552238806,decrease,False,9
aec,skeleton_prolong,gamma,parietal,occipital,0.002781868912279606,0.0531260708174487,0.87732120528237,0.9120763548553626,0.91015625,0.9556640625,0.8706467661691543,increase,False,9
