metric,band,roi_a,roi_b,delta
aec,beta,frontal_central,parietal,0.022446736693382263
aec,beta,frontal_central,occipital,-0.0021803518757224083
aec,beta,frontal_central,temporal,0.008576404303312302
aec,beta,central,frontal,-0.01189478300511837
aec,beta,central,frontal_central,0.019479263573884964
aec,beta,central,central,0.044291313737630844
aec,beta,central,parietal,0.013896066695451736
aec,beta,central,occipital,-0.017121687531471252
aec,beta,central,temporal,-0.0017379755154252052
aec,beta,parietal,frontal,0.003019494004547596
aec,beta,parietal,frontal_central,0.022446736693382263
aec,beta,parietal,central,0.013896066695451736
aec,beta,parietal,parietal,0.0076212636195123196
aec,beta,parietal,occipital,0.0007363930344581604
aec,beta,parietal,temporal,0.02075500413775444
aec,beta,occipital,frontal,-0.012704651802778244
aec,beta,occipital,frontal_central,-0.0021803518757224083
aec,beta,occipital,central,-0.017121687531471252
aec,beta,occipital,parietal,0.0007363930344581604
aec,beta,occipital,occipital,-0.06024639680981636
aec,beta,occipital,temporal,0.023799344897270203
aec,beta,temporal,frontal,0.00904080830514431
aec,beta,temporal,frontal_central,0.008576404303312302
aec,beta,temporal,central,-0.0017379755154252052
aec,beta,temporal,parietal,0.02075500413775444
aec,beta,temporal,occipital,0.023799344897270203
aec,beta,temporal,temporal,0.026181036606431007
aec,gamma,frontal,frontal,-0.0009261113591492176
aec,gamma,frontal,frontal_central,-0.004771744832396507
aec,gamma,frontal,central,-0.00898450892418623
aec,gamma,frontal,parietal,0.015639284625649452
aec,gamma,frontal,occipital,0.013218375854194164
aec,gamma,frontal,temporal,0.004145749844610691
aec,gamma,frontal_central,frontal,-0.004771744832396507
aec,gamma,frontal_central,frontal_central,-0.002385486150160432
aec,gamma,frontal_central,central,-0.01126253604888916
aec,gamma,frontal_central,parietal,-0.014288133010268211
aec,gamma,frontal_central,occipital,-0.03176506981253624
aec,gamma,frontal_central,temporal,0.015624424442648888
aec,gamma,central,frontal,-0.00898450892418623
aec,gamma,central,frontal_central,-0.01126253604888916
aec,gamma,central,central,0.0008549764752388
aec,gamma,central,parietal,-0.010953089222311974
aec,gamma,central,occipital,-0.013108305633068085
aec,gamma,central,temporal,-0.011812657117843628
aec,gamma,parietal,frontal,0.015639284625649452
aec,gamma,parietal,frontal_central,-0.014288133010268211
aec,gamma,parietal,central,-0.010953089222311974
aec,gamma,parietal,parietal,-0.006684090942144394
aec,gamma,parietal,occipital,-0.013345256447792053
aec,gamma,parietal,temporal,-0.01461637020111084
aec,gamma,occipital,frontal,0.013218375854194164
aec,gamma,occipital,frontal_central,-0.03176506981253624
aec,gamma,occipital,central,-0.013108305633068085
aec,gamma,occipital,parietal,-0.013345256447792053
aec,gamma,occipital,occipital,-0.07408704608678818
aec,gamma,occipital,temporal,-0.012769602239131927
aec,gamma,temporal,frontal,0.004145749844610691
aec,gamma,temporal,frontal_central,0.015624424442648888
aec,gamma,temporal,central,-0.011812657117843628
aec,gamma,temporal,parietal,-0.01461637020111084
aec,gamma,temporal,occipital,-0.012769602239131927
aec,gamma,temporal,temporal,-0.020452503114938736
