metric,band,roi_a,roi_b,delta
aec,theta,temporal,central,0.07110205292701721
aec,theta,temporal,parietal,0.058391768485307693
aec,theta,temporal,occipital,-0.03638741001486778
aec,theta,temporal,temporal,0.03739262744784355
aec,alpha,frontal,frontal,0.03662959858775139
aec,alpha,frontal,frontal_central,0.002743818797171116
aec,alpha,frontal,central,-0.01941647380590439
aec,alpha,frontal,parietal,-0.020328231155872345
aec,alpha,frontal,occipital,0.028163280338048935
aec,alpha,frontal,temporal,-0.007332911249250174
aec,alpha,frontal_central,frontal,0.002743818797171116
aec,alpha,frontal_central,frontal_central,-0.004854356404393911
aec,alpha,frontal_central,central,-0.054779212921857834
aec,alpha,frontal_central,parietal,0.008138345554471016
aec,alpha,frontal_central,occipital,0.02047797664999962
aec,alpha,frontal_central,temporal,-0.024040276184678078
aec,alpha,central,frontal,-0.01941647380590439
aec,alpha,central,frontal_central,-0.054779212921857834
aec,alpha,central,central,0.004840994253754616
aec,alpha,central,parietal,-0.006594544276595116
aec,alpha,central,occipital,-0.013368313200771809
aec,alpha,central,temporal,-0.006358550861477852
aec,alpha,parietal,frontal,-0.020328231155872345
aec,alpha,parietal,frontal_central,0.008138345554471016
aec,alpha,parietal,central,-0.006594544276595116
aec,alpha,parietal,parietal,-0.02869444154202938
aec,alpha,parietal,occipital,-0.05135928466916084
aec,alpha,parietal,temporal,-0.007151240482926369
aec,alpha,occipital,frontal,0.028163280338048935
aec,alpha,occipital,frontal_central,0.02047797664999962
aec,alpha,occipital,central,-0.013368313200771809
aec,alpha,occipital,parietal,-0.05135928466916084
aec,alpha,occipital,occipital,-0.022156082093715668
aec,alpha,occipital,temporal,0.01311179343611002
aec,alpha,temporal,frontal,-0.007332911249250174
aec,alpha,temporal,frontal_central,-0.024040276184678078
aec,alpha,temporal,central,-0.006358550861477852
aec,alpha,temporal,parietal,-0.007151240482926369
aec,alpha,temporal,occipital,0.01311179343611002
aec,alpha,temporal,temporal,-0.05745221674442291
aec,beta,frontal,frontal,0.007575695868581533
aec,beta,frontal,frontal_central,-0.017235994338989258
aec,beta,frontal,central,0.0038241976872086525
aec,beta,frontal,parietal,-0.010373917408287525
aec,beta,frontal,occipital,-0.01587594859302044
aec,beta,frontal,temporal,0.004978206939995289
aec,beta,frontal_central,frontal,-0.017235994338989258
aec,beta,frontal_central,frontal_central,0.006312903016805649
aec,beta,frontal_central,central,0.019247956573963165
aec,beta,frontal_central,parietal,0.003274235874414444
aec,beta,frontal_central,occipital,-0.0029027205891907215
aec,beta,frontal_central,temporal,0.029645094648003578
aec,beta,central,frontal,0.0038241976872086525
aec,beta,central,frontal_central,0.019247956573963165
aec,beta,central,central,0.03814990818500519
aec,beta,central,parietal,0.02341800555586815
aec,beta,central,occipital,-0.015312244184315205
aec,beta,central,temporal,0.024831226095557213
aec,beta,parietal,frontal,-0.010373917408287525
